x filter(x) xRef y_RA_100 y_RA_256
75.640962 83.788071 79.686047 79.754597 81.748619
76.110683 83.777786 79.670372 79.718519 81.726596
76.574676 83.767380 79.654700 79.687392 81.706471
77.023452 83.757309 79.639031 79.661016 81.688178
77.447986 83.746262 79.623366 79.639105 81.671615
77.839938 83.736069 79.607705 79.621291 81.656647
78.191854 83.725601 79.592047 79.607139 81.643113
78.497350 83.714722 79.576393 79.596151 81.630825
78.751265 83.703903 79.560744 79.587785 81.619577
78.949785 83.692719 79.545099 79.581468 81.609148
79.090532 83.681793 79.529458 79.576608 81.599309
79.172626 83.670517 79.513823 79.572608 81.589830
79.196699 83.659622 79.498191 79.568886 81.580482
79.164875 83.647736 79.482565 79.564886 81.571046
79.080718 83.636337 79.466944 79.560092 81.561318
78.949143 83.624985 79.451328 79.554043 81.551114
78.776285 83.613571 79.435718 79.546343 81.540275
78.569350 83.601730 79.420113 79.536669 81.528670
78.336434 83.589890 79.404514 79.524786 81.516200
78.086318 83.577988 79.388921 79.510544 81.502802
77.828249 83.566299 79.373334 79.493887 81.488449
77.571711 83.554535 79.357753 79.474856 81.473149
77.326186 83.542618 79.342178 79.453582 81.456950
77.100918 83.530502 79.326610 79.430288 81.439934
76.904679 83.518997 79.311049 79.405282 81.422218
76.745555 83.507233 79.295494 79.378948 81.403950
76.630737 83.495346 79.279946 79.351738 81.385305
76.566348 83.483810 79.264405 79.324160 81.366481
76.557278 83.471939 79.248872 79.296765 81.347695
76.607071 83.460098 79.233346 79.270135 81.329177
76.717828 83.448822 79.217828 79.244864 81.311164
76.890150 83.436874 79.202317 79.221550 81.293894
77.123125 83.425720 79.186814 79.200774 81.277602
77.414345 83.413681 79.171319 79.183086 81.262511
77.759956 83.402496 79.155833 79.168996 81.248829
78.154760 83.390945 79.140354 79.158954 81.236743
78.592328 83.379105 79.124885 79.153344 81.226413
79.065164 83.368103 79.109424 79.152471 81.217971
79.564878 83.356003 79.093971 79.156554 81.211513
80.082397 83.344849 79.078528 79.165721 81.207103
80.608178 83.332993 79.063093 79.180002 81.204763
81.132444 83.321396 79.047668 79.199334 81.204481
81.645418 83.309448 79.032253 79.223552 81.206203
82.137562 83.297852 79.016847 79.252404 81.209841
82.599810 83.286392 79.001450 79.285546 81.215271
83.023783 83.274338 78.986064 79.322559 81.222335
83.401998 83.262634 78.970687 79.362949 81.230850
83.728044 83.250687 78.955321 79.406168 81.240604
83.996740 83.238190 78.939964 79.451619 81.251371
84.204257 83.226364 78.924619 79.498675 81.262905
84.348210 83.213715 78.909284 79.546690 81.274957
84.427716 83.201630 78.893960 79.595017 81.287273
84.443407 83.189194 78.878646 79.643021 81.299601
84.397420 83.176453 78.863344 79.690094 81.311702
84.293331 83.164154 78.848053 79.735671 81.323349
84.136074 83.151260 78.832773 79.779239 81.334336
83.931811 83.138733 78.817505 79.820354 81.344483
83.687780 83.125839 78.802249 79.858645 81.353636
83.412113 83.112885 78.787004 79.893828 81.361677
83.113632 83.100143 78.771771 79.925707 81.368521
82.801636 83.086990 78.756551 79.954182 81.374119
82.485659 83.074051 78.741342 79.979246 81.378461
82.175244 83.061020 78.726146 80.000988 81.381573
81.879697 83.048065 78.710963 80.019590 81.383519
81.607863 83.035248 78.695792 80.035315 81.384395
81.367900 83.022156 78.680635 80.048509 81.384331
81.167083 83.009689 78.665490 80.059584 81.383482
81.011615 82.996643 78.650359 80.069010 81.382030
80.906481 82.983856 78.635240 80.077302 81.380172
80.855319 82.970520 78.620136 80.085005 81.378122
80.860327 82.958359 78.605044 80.092681 81.376099
80.922215 82.945419 78.589967 80.100895 81.374326
81.040178 82.933075 78.574904 80.110194 81.373021
81.211922 82.920135 78.559854 80.121103 81.372392
81.433713 82.908157 78.544819 80.134099 81.372631
81.700473 82.895340 78.529798 80.149607 81.373912
82.005902 82.882843 78.514792 80.167987 81.376381
82.342634 82.870331 78.499800 80.189518 81.380155
82.702415 82.857758 78.484824 80.214398 81.385320
83.076308 82.845627 78.469862 80.242734 81.391926
83.454915 82.832642 78.454915 80.274537 81.399984
83.828602 82.819901 78.439984 80.309726 81.409471
84.187744 82.807373 78.425067 80.348122 81.420324
84.522953 82.794525 78.410167 80.389457 81.432443
84.825319 82.782120 78.395282 80.433377 81.445697
85.086622 82.768768 78.380413 80.479448 81.459919
85.299539 82.756042 78.365560 80.527172 81.474917
85.457823 82.742874 78.350723 80.575990 81.490476
85.556459 82.730179 78.335902 80.625302 81.506358
85.591787 82.716721 78.321098 80.674475 81.522317
85.561593 82.703659 78.306310 80.722862 81.538096
85.465164 82.690689 78.291539 80.769816 81.553436
85.303309 82.677200 78.276785 80.814702 81.568084
85.078338 82.663712 78.262048 80.856916 81.581796
84.794006 82.650024 78.247328 80.895897 81.594343
84.455425 82.636627 78.232626 80.931140 81.605519
84.068937 82.622742 78.217941 80.962207 81.615142
83.641959 82.608658 78.203273 80.988740 81.623059
83.182805 82.595184 78.188623 81.010463 81.629152
82.700480 82.581451 78.173991 81.027196 81.633337
82.204462 82.567352 78.159377 81.038852 81.635568
81.704470 82.553589 78.144781 81.045442 81.635837
81.210228 82.539825 78.130204 81.047074 81.634175
80.731224 82.525894 78.115645 81.043947 81.630647
80.276485 82.511978 78.101105 81.036348 81.625358
79.854350 82.498322 78.086583 81.024645 81.618440
79.472273 82.484421 78.072080 81.009275 81.610056
79.136639 82.470825 78.057596 80.990734 81.600394
78.852610 82.456528 78.043132 80.969565 81.589661
78.624001 82.443024 78.028686 80.946341 81.578076
78.453187 82.429413 78.014261 80.921656 81.565870
78.341050 82.415756 77.999854 80.896106 81.553273
78.286961 82.402237 77.985468 80.870273 81.540514
78.288792 82.388351 77.971101 80.844714 81.527812
78.342981 82.375000 77.956755 80.819944 81.515371
78.444614 82.361450 77.942428 80.796426 81.503376
78.587555 82.348343 77.928122 80.774556 81.491986
78.764600 82.334488 77.913836 80.754655 81.481332
78.967652 82.321014 77.899571 80.736962 81.471513
79.187930 82.307648 77.885327 80.721625 81.462593
79.416189 82.294220 77.871104 80.708700 81.454599
79.642943 82.280502 77.856901 80.698148 81.447522
79.858712 82.266968 77.842720 80.689837 81.441316
80.054252 82.253265 77.828560 80.683544 81.435898
80.220791 82.239716 77.814421 80.678962 81.431151
80.350243 82.225784 77.800304 80.675707 81.426929
80.435417 82.212173 77.786209 80.673328 81.423056
80.470193 82.198090 77.772135 80.671317 81.419334
80.449678 82.183777 77.758084 80.669123 81.415546
80.370329 82.169586 77.744055 80.666164 81.411463
80.230048 82.155777 77.730048 80.661846 81.406848
80.028230 82.141266 77.716063 80.655573 81.401463
79.765789 82.126648 77.702101 80.646763 81.395074
79.445136 82.112350 77.688161 80.634866 81.387457
79.070121 82.097946 77.674245 80.619373 81.378405
78.645946 82.083328 77.660351 80.599834 81.367731
78.179037 82.068451 77.646480 80.575866 81.355275
77.676893 82.053574 77.632633 80.547163 81.340906
77.147902 82.039215 77.618809 80.513507 81.324527
76.601139 82.024475 77.605008 80.474771 81.306077
76.046147 82.009766 77.591232 80.430923 81.285530
75.492703 81.994781 77.577479 80.382030 81.262902
74.950584 81.979370 77.563749 80.328253 81.238244
74.429329 81.964615 77.550044 80.269848 81.211647
73.938004 81.950043 77.536363 80.207157 81.183234
73.484987 81.935074 77.522707 80.140601 81.153163
73.077764 81.920105 77.509074 80.070671 81.121619
72.722743 81.905365 77.495467 79.997920 81.088810
72.425109 81.890976 77.481884 79.922941 81.054968
72.188688 81.875900 77.468326 79.846365 81.020334
72.015867 81.861374 77.454793 79.768835 80.985160
71.907529 81.846436 77.441285 79.691000 80.949701
71.863041 81.832214 77.427802 79.613496 80.914206
71.880269 81.817261 77.414345 79.536929 80.878917
71.955635 81.803085 77.400913 79.461867 80.844061
72.084206 81.788589 77.387507 79.388821 80.809842
72.259821 81.774063 77.374127 79.318236 80.776444
72.475241 81.759735 77.360772 79.250484 80.744017
72.722335 81.744690 77.347444 79.185849 80.712683
72.992281 81.730545 77.334142 79.124526 80.682525
73.275781 81.716110 77.320866 79.066618 80.653592
73.563300 81.701569 77.307617 79.012130 80.625896
73.845297 81.686996 77.294394 78.960973 80.599409
74.112464 81.672623 77.281198 78.912968 80.574069
74.355958 81.658218 77.268028 78.867849 80.549780
74.567620 81.642685 77.254886 78.825272 80.526412
74.740178 81.628082 77.241771 78.784826 80.503810
74.867426 81.613220 77.228683 78.746040 80.481792
74.944381 81.598190 77.215622 78.708400 80.460162
74.967406 81.583328 77.202589 78.671360 80.438706
74.934301 81.568039 77.189583 78.634360 80.417204
74.844358 81.552917 77.176605 78.596835 80.395435
74.698381 81.537491 77.163655 78.558236 80.373181
74.498666 81.521988 77.150733 78.518042 80.350234
74.248946 81.506729 77.137839 78.475774 80.326401
73.954299 81.491409 77.124974 78.431007 80.301510
73.621026 81.475540 77.112136 78.383384 80.275414
73.256494 81.459610 77.099328 78.332622 80.247996
72.868956 81.444061 77.086548 78.278527 80.219172
72.467350 81.428207 77.073796 78.220990 80.188892
72.061074 81.412613 77.061074 78.160001 80.157142
71.659761 81.396652 77.048380 78.095642 80.123949
71.273040 81.380798 77.035716 78.028092 80.089375
70.910295 81.365204 77.023081 77.957618 80.053520
70.580438 81.349365 77.010475 77.884577 80.016515
70.291690 81.333771 76.997899 77.809400 79.978528
70.051374 81.318085 76.985352 77.732588 79.939750
69.865735 81.302551 76.972835 77.654698 79.900398
69.739791 81.286697 76.960349 77.576333 79.860708
69.677202 81.271576 76.947892 77.498123 79.820929
69.680182 81.255768 76.935465 77.420718 79.781317
69.749443 81.240768 76.923068 77.344765 79.742130
69.884178 81.224899 76.910702 77.270898 79.703622
70.082077 81.210114 76.898366 77.199721 79.666038
70.339383 81.194382 76.886061 77.131797 79.629606
70.650987 81.179108 76.873787 77.067631 79.594533
71.010547 81.163818 76.861543 77.007660 79.561002
71.410644 81.148636 76.849331 76.952244 79.529165
71.842967 81.133560 76.837149 76.901657 79.499140
72.298510 81.117889 76.824999 76.856081 79.471013
72.767795 81.102936 76.812880 76.815603 79.444828
73.241104 81.087845 76.800793 76.780212 79.420595
73.708713 81.072586 76.788737 76.749801 79.398283
74.161133 81.057373 76.776713 76.724171 79.377825
74.589340 81.041702 76.764720 76.703034 79.359120
74.984993 81.026413 76.752760 76.686023 79.342034
75.340638 81.010651 76.740831 76.672703 79.326404
75.649892 80.995102 76.728935 76.662576 79.312042
75.907593 80.980087 76.717071 76.655101 79.298744
76.109925 80.963959 76.705240 76.649703 79.286287
76.254514 80.948090 76.693441 76.645790 79.274444
76.340478 80.932297 76.681674 76.642767 79.262984
76.368448 80.916412 76.669941 76.640051 79.251677
76.340549 80.900269 76.658240 76.637086 79.240305
76.260346 80.884445 76.646572 76.633356 79.228665
76.132752 80.868408 76.634937 76.628399 79.216571
75.963903 80.851974 76.623336 76.621820 79.203866
75.761005 80.835815 76.611768 76.613297 79.190417
75.532153 80.819855 76.600233 76.602593 79.176127
75.286129 80.803467 76.588732 76.589559 79.160932
75.032179 80.787430 76.577264 76.574139 79.144804
74.779789 80.770676 76.565831 76.556373 79.127753
74.538439 80.754837 76.554431 76.536394 79.109826
74.317373 80.738464 76.543065 76.514423 79.091105
74.125364 80.722229 76.531733 76.490769 79.071708
73.970497 80.706268 76.520436 76.465816 79.051781
73.859964 80.690430 76.509173 76.440015 79.031501
73.799886 80.674042 76.497944 76.413875 79.011065
73.795156 80.658447 76.486750 76.387947 78.990690
73.849316 80.642166 76.475591 76.362813 78.970607
73.964466 80.626602 76.464466 76.339067 78.951051
74.141209 80.610397 76.453376 76.317306 78.932263
74.378633 80.594910 76.442322 76.298111 78.914475
74.674327 80.579559 76.431302 76.282034 78.897912
75.024441 80.563980 76.420318 76.269582 78.882781
75.423774 80.547958 76.409369 76.261208 78.869270
75.865898 80.532532 76.398455 76.257294 78.857538
76.343317 80.517395 76.387577 76.258146 78.847717
76.847641 80.501694 76.376734 76.263982 78.839904
77.369797 80.486008 76.365928 76.274931 78.834161
77.900242 80.470779 76.355157 76.291023 78.830513
78.429198 80.455063 76.344422 76.312193 78.828945
78.946889 80.439926 76.333723 76.338279 78.829406
79.443776 80.424515 76.323061 76.369027 78.831806
79.910794 80.408936 76.312434 76.404094 78.836021
80.339564 80.393250 76.301845 76.443059 78.841894
80.722602 80.377502 76.291291 76.485431 78.849241
81.053498 80.361755 76.280774 76.530659 78.857851
81.327070 80.345917 76.270294 76.578148 78.867496
81.539489 80.330231 76.259851 76.627270 78.877934
81.688371 80.314407 76.249445 76.677380 78.888912
81.772831 80.298370 76.239075 76.727830 78.900177
81.793504 80.282684 76.228743 76.777985 78.911479
81.752524 80.266357 76.218448 76.827238 78.922577
81.653468 80.250366 76.208190 76.875023 78.933245
81.501271 80.234329 76.197970 76.920827 78.943276
81.302094 80.217743 76.187787 76.964206 78.952490
81.063174 80.201828 76.177642 77.004790 78.960735
80.792644 80.185410 76.167535 77.042293 78.967891
80.499327 80.169449 76.157465 77.076521 78.973873
80.192519 80.153259 76.147434 77.107373 78.978633
79.881757 80.136688 76.137440 77.134842 78.982161
79.576582 80.120712 76.127485 77.159018 78.984483
79.286301 80.104767 76.117567 77.180080 78.985662
79.019759 80.088501 76.107688 77.198295 78.985795
78.785114 80.072479 76.097848 77.214006 78.985012
78.589639 80.056381 76.088046 77.227626 78.983467
78.439539 80.040298 76.078283 77.239625 78.981342
78.339799 80.024246 76.068558 77.250518 78.978836
78.294055 80.008804 76.058872 77.260850 78.976161
78.304508 79.993195 76.049225 77.271183 78.973538
78.371865 79.977585 76.039617 77.282081 78.971187
78.495323 79.962082 76.030048 77.294093 78.969329
78.672586 79.946350 76.020518 77.307742 78.968169
78.899922 79.930527 76.011028 77.323506 78.967903
79.172251 79.915680 76.001577 77.341810 78.968701
79.483275 79.899628 75.992165 77.363013 78.970711
79.825627 79.884552 75.982793 77.387395 78.974051
80.191052 79.869263 75.973461 77.415154 78.978805
80.570615 79.853867 75.964168 77.446396 78.985023
80.954915 79.838593 75.954915 77.481134 78.992718
81.334321 79.823837 75.945702 77.519284 79.001864
81.699205 79.808044 75.936529 77.560670 79.012401
82.040182 79.792603 75.927396 77.605021 79.024228
82.348340 79.777222 75.918304 77.651985 79.037213
82.615460 79.762039 75.909251 77.701128 79.051191
82.834218 79.746246 75.900239 77.751951 79.065968
82.998368 79.731308 75.891268 77.803896 79.081329
83.102894 79.715332 75.882337 77.856361 79.097038
83.144136 79.699829 75.873447 77.908715 79.112847
83.119880 79.684326 75.864597 77.960311 79.128500
83.029413 79.668549 75.855788 78.010500 79.143738
82.873544 79.652344 75.847021 78.058649 79.158307
82.654583 79.636841 75.838294 78.104153 79.171964
82.376286 79.621216 75.829608 78.146452 79.184481
82.043763 79.605286 75.820963 78.185039 79.195650
81.663356 79.589340 75.812360 78.219478 79.205290
81.242484 79.573227 75.803798 78.249408 79.213248
80.789459 79.557159 75.795277 78.274557 79.219405
80.313287 79.541382 75.786798 78.294743 79.223678
79.823445 79.525299 75.778360 78.309879 79.226021
79.329653 79.509186 75.769964 78.319975 79.226425
78.841634 79.493317 75.761610 78.325140 79.224922
78.368877 79.477173 75.753298 78.325573 79.221578
77.920408 79.461334 75.745028 78.321562 79.216496
77.504566 79.445724 75.736799 78.313473 79.209808
77.128806 79.429611 75.728613 78.301743 79.201679
76.799512 79.414078 75.720469 78.286870 79.192296
76.521845 79.398438 75.712367 78.269394 79.181865
76.299622 79.383133 75.704307 78.249892 79.170606
76.135216 79.367615 75.696290 78.228954 79.158749
76.029511 79.352203 75.688315 78.207177 79.146525
75.981876 79.336685 75.680383 78.185145 79.134163
75.990184 79.321594 75.672493 78.163413 79.121882
76.050872 79.306229 75.664646 78.142496 79.109886
76.159028 79.291138 75.656842 78.122858 79.098359
76.308515 79.275711 75.649081 78.104894 79.087461
76.492126 79.260666 75.641363 78.088926 79.077323
76.701768 79.245621 75.633688 78.075192 79.068044
76.928659 79.230560 75.626056 78.063840 79.059687
77.163552 79.215698 75.618467 78.054926 79.052280
77.396963 79.200470 75.610921 78.048412 79.045814
77.619410 79.185272 75.603418 78.044164 79.040242
77.821652 79.170502 75.595959 78.041961 79.035482
77.994914 79.155380 75.588544 78.041495 79.031417
78.131111 79.139969 75.581172 78.042383 79.027900
78.223052 79.125046 75.573843 78.044172 79.024757
78.264617 79.109680 75.566559 78.046354 79.021787
78.250912 79.094223 75.559318 78.048379 79.018776
78.178395 79.078796 75.552121 78.049667 79.015493
78.044967 79.063416 75.544967 78.049620 79.011702
77.850025 79.047836 75.537858 78.047644 79.007164
77.594482 79.032455 75.530793 78.043157 79.001646
77.280747 79.016739 75.523772 78.035609 78.994924
76.912671 79.001404 75.516795 78.024490 78.986790
76.495457 78.985703 75.509862 78.009352 78.977058
76.035530 78.969681 75.502974 77.989809 78.965568
75.540390 78.953873 75.496130 77.965557 78.952188
75.018423 78.938232 75.489330 77.936378 78.936822
74.478706 78.922363 75.482575 77.902143 78.919407
73.930780 78.906540 75.475865 77.862823 78.899921
