Freq Amp Phase Re(H) Im(H) GroupDelay PhaseDelay 20Log10(Amp)
2.080000e+002 9.530737e-004 1.629215e-001 9.404527e-004 1.545902e-004 7.945518e-004 1.246623e-004 -6.041747e+001
2.090000e+002 9.563368e-004 1.621347e-001 9.437944e-004 1.543769e-004 7.868840e-004 1.234667e-004 -6.038778e+001
2.100000e+002 9.595558e-004 1.613553e-001 9.470916e-004 1.541585e-004 7.793272e-004 1.222881e-004 -6.035860e+001
2.110000e+002 9.627314e-004 1.605834e-001 9.503451e-004 1.539351e-004 7.718791e-004 1.211263e-004 -6.032990e+001
2.120000e+002 9.658646e-004 1.598189e-001 9.535557e-004 1.537071e-004 7.645382e-004 1.199810e-004 -6.030168e+001
2.130000e+002 9.689559e-004 1.590616e-001 9.567241e-004 1.534746e-004 7.573016e-004 1.188518e-004 -6.027392e+001
2.140000e+002 9.720062e-004 1.583114e-001 9.598511e-004 1.532377e-004 7.501663e-004 1.177385e-004 -6.024662e+001
2.150000e+002 9.750161e-004 1.575683e-001 9.629373e-004 1.529967e-004 7.431348e-004 1.166408e-004 -6.021976e+001
2.160000e+002 9.779863e-004 1.568321e-001 9.659835e-004 1.527517e-004 7.361999e-004 1.155584e-004 -6.019334e+001
2.170000e+002 9.809175e-004 1.561027e-001 9.689903e-004 1.525028e-004 7.293623e-004 1.144909e-004 -6.016735e+001
2.180000e+002 9.838105e-004 1.553801e-001 9.719583e-004 1.522502e-004 7.226214e-004 1.134381e-004 -6.014177e+001
2.190000e+002 9.866658e-004 1.546642e-001 9.748883e-004 1.519942e-004 7.159727e-004 1.123998e-004 -6.011660e+001
2.200000e+002 9.894840e-004 1.539547e-001 9.777808e-004 1.517347e-004 7.094156e-004 1.113757e-004 -6.009182e+001
2.210000e+002 9.922659e-004 1.532518e-001 9.806365e-004 1.514720e-004 7.029492e-004 1.103655e-004 -6.006744e+001
2.220000e+002 9.950120e-004 1.525552e-001 9.834559e-004 1.512062e-004 6.965710e-004 1.093690e-004 -6.004343e+001
2.230000e+002 9.977229e-004 1.518649e-001 9.862398e-004 1.509374e-004 6.902796e-004 1.083859e-004 -6.001980e+001
2.240000e+002 1.000399e-003 1.511809e-001 9.889887e-004 1.506658e-004 6.840732e-004 1.074160e-004 -5.999653e+001
2.250000e+002 1.003042e-003 1.505029e-001 9.917030e-004 1.503914e-004 6.779507e-004 1.064590e-004 -5.997362e+001
2.260000e+002 1.005651e-003 1.498310e-001 9.943835e-004 1.501145e-004 6.719104e-004 1.055148e-004 -5.995106e+001
2.270000e+002 1.008227e-003 1.491651e-001 9.970307e-004 1.498351e-004 6.659510e-004 1.045831e-004 -5.992884e+001
2.280000e+002 1.010770e-003 1.485050e-001 9.996450e-004 1.495533e-004 6.600706e-004 1.036636e-004 -5.990695e+001
2.290000e+002 1.013282e-003 1.478507e-001 1.002227e-003 1.492693e-004 6.542678e-004 1.027562e-004 -5.988539e+001
2.300000e+002 1.015763e-003 1.472022e-001 1.004777e-003 1.489831e-004 6.485425e-004 1.018607e-004 -5.986416e+001
2.310000e+002 1.018212e-003 1.465593e-001 1.007297e-003 1.486948e-004 6.428915e-004 1.009768e-004 -5.984323e+001
2.320000e+002 1.020632e-003 1.459220e-001 1.009785e-003 1.484046e-004 6.373141e-004 1.001043e-004 -5.982262e+001
2.330000e+002 1.023022e-003 1.452902e-001 1.012243e-003 1.481126e-004 6.318105e-004 9.924312e-005 -5.980230e+001
2.340000e+002 1.025382e-003 1.446638e-001 1.014671e-003 1.478188e-004 6.263770e-004 9.839297e-005 -5.978229e+001
2.350000e+002 1.027714e-003 1.440428e-001 1.017070e-003 1.475233e-004 6.210142e-004 9.755369e-005 -5.976256e+001
2.360000e+002 1.030017e-003 1.434270e-001 1.019441e-003 1.472263e-004 6.157204e-004 9.672510e-005 -5.974311e+001
2.370000e+002 1.032292e-003 1.428165e-001 1.021782e-003 1.469277e-004 6.104934e-004 9.590700e-005 -5.972395e+001
2.380000e+002 1.034540e-003 1.422112e-001 1.024096e-003 1.466278e-004 6.053342e-004 9.509923e-005 -5.970506e+001
2.390000e+002 1.036761e-003 1.416110e-001 1.026383e-003 1.463265e-004 6.002394e-004 9.430162e-005 -5.968643e+001
2.400000e+002 1.038955e-003 1.410158e-001 1.028642e-003 1.460239e-004 5.952094e-004 9.351398e-005 -5.966807e+001
2.410000e+002 1.041123e-003 1.404255e-001 1.030874e-003 1.457202e-004 5.902427e-004 9.273617e-005 -5.964996e+001
2.420000e+002 1.043265e-003 1.398402e-001 1.033081e-003 1.454153e-004 5.853380e-004 9.196800e-005 -5.963211e+001
2.430000e+002 1.045382e-003 1.392597e-001 1.035261e-003 1.451094e-004 5.804943e-004 9.120933e-005 -5.961450e+001
2.440000e+002 1.047473e-003 1.386840e-001 1.037416e-003 1.448026e-004 5.757111e-004 9.046000e-005 -5.959714e+001
2.450000e+002 1.049541e-003 1.381130e-001 1.039546e-003 1.444948e-004 5.709868e-004 8.971986e-005 -5.958002e+001
2.460000e+002 1.051584e-003 1.375467e-001 1.041652e-003 1.441862e-004 5.663207e-004 8.898875e-005 -5.956312e+001
2.470000e+002 1.053603e-003 1.369850e-001 1.043733e-003 1.438768e-004 5.617120e-004 8.826653e-005 -5.954646e+001
2.480000e+002 1.055598e-003 1.364278e-001 1.045790e-003 1.435666e-004 5.571590e-004 8.755306e-005 -5.953003e+001
2.490000e+002 1.057571e-003 1.358751e-001 1.047823e-003 1.432558e-004 5.526620e-004 8.684819e-005 -5.951381e+001
2.500000e+002 1.059520e-003 1.353269e-001 1.049834e-003 1.429444e-004 5.482190e-004 8.615179e-005 -5.949781e+001
2.510000e+002 1.061448e-003 1.347831e-001 1.051821e-003 1.426324e-004 5.438299e-004 8.546373e-005 -5.948203e+001
2.520000e+002 1.063353e-003 1.342436e-001 1.053786e-003 1.423200e-004 5.394934e-004 8.478386e-005 -5.946645e+001
2.530000e+002 1.065236e-003 1.337084e-001 1.055728e-003 1.420070e-004 5.352088e-004 8.411206e-005 -5.945108e+001
2.540000e+002 1.067098e-003 1.331774e-001 1.057649e-003 1.416937e-004 5.309754e-004 8.344820e-005 -5.943591e+001
2.550000e+002 1.068939e-003 1.326506e-001 1.059548e-003 1.413800e-004 5.267921e-004 8.279216e-005 -5.942094e+001
2.560000e+002 1.070759e-003 1.321280e-001 1.061426e-003 1.410660e-004 5.226582e-004 8.214382e-005 -5.940616e+001
2.570000e+002 1.072559e-003 1.316094e-001 1.063284e-003 1.407517e-004 5.185731e-004 8.150305e-005 -5.939158e+001
2.580000e+002 1.074338e-003 1.310949e-001 1.065120e-003 1.404372e-004 5.145356e-004 8.086974e-005 -5.937718e+001
2.590000e+002 1.076098e-003 1.305843e-001 1.066936e-003 1.401225e-004 5.105459e-004 8.024378e-005 -5.936296e+001
2.600000e+002 1.077838e-003 1.300777e-001 1.068732e-003 1.398076e-004 5.066020e-004 7.962504e-005 -5.934893e+001
2.610000e+002 1.079559e-003 1.295750e-001 1.070509e-003 1.394927e-004 5.027041e-004 7.901342e-005 -5.933508e+001
2.620000e+002 1.081260e-003 1.290762e-001 1.072266e-003 1.391777e-004 4.988510e-004 7.840881e-005 -5.932140e+001
2.630000e+002 1.082943e-003 1.285811e-001 1.074003e-003 1.388627e-004 4.950428e-004 7.781110e-005 -5.930789e+001
2.640000e+002 1.084608e-003 1.280898e-001 1.075722e-003 1.385476e-004 4.912776e-004 7.722019e-005 -5.929455e+001
2.650000e+002 1.086254e-003 1.276023e-001 1.077422e-003 1.382326e-004 4.875556e-004 7.663597e-005 -5.928137e+001
2.660000e+002 1.087882e-003 1.271184e-001 1.079104e-003 1.379177e-004 4.838760e-004 7.605835e-005 -5.926836e+001
2.670000e+002 1.089493e-003 1.266382e-001 1.080768e-003 1.376029e-004 4.802379e-004 7.548723e-005 -5.925551e+001
2.680000e+002 1.091086e-003 1.261615e-001 1.082414e-003 1.372882e-004 4.766409e-004 7.492250e-005 -5.924282e+001
2.690000e+002 1.092662e-003 1.256884e-001 1.084042e-003 1.369736e-004 4.730844e-004 7.436407e-005 -5.923029e+001
2.700000e+002 1.094221e-003 1.252189e-001 1.085653e-003 1.366593e-004 4.695677e-004 7.381186e-005 -5.921790e+001
2.710000e+002 1.095763e-003 1.247528e-001 1.087247e-003 1.363452e-004 4.660903e-004 7.326576e-005 -5.920567e+001
2.720000e+002 1.097289e-003 1.242901e-001 1.088824e-003 1.360313e-004 4.626514e-004 7.272569e-005 -5.919358e+001
2.730000e+002 1.098798e-003 1.238309e-001 1.090385e-003 1.357177e-004 4.592507e-004 7.219156e-005 -5.918164e+001
2.740000e+002 1.100292e-003 1.233750e-001 1.091929e-003 1.354044e-004 4.558877e-004 7.166328e-005 -5.916984e+001
2.750000e+002 1.101770e-003 1.229224e-001 1.093456e-003 1.350914e-004 4.525610e-004 7.114077e-005 -5.915818e+001
2.760000e+002 1.103232e-003 1.224732e-001 1.094968e-003 1.347788e-004 4.492714e-004 7.062394e-005 -5.914666e+001
2.770000e+002 1.104679e-003 1.220271e-001 1.096464e-003 1.344665e-004 4.460175e-004 7.011272e-005 -5.913528e+001
2.780000e+002 1.106111e-003 1.215843e-001 1.097945e-003 1.341546e-004 4.427989e-004 6.960701e-005 -5.912403e+001
2.790000e+002 1.107527e-003 1.211447e-001 1.099410e-003 1.338432e-004 4.396153e-004 6.910674e-005 -5.911291e+001
2.800000e+002 1.108929e-003 1.207083e-001 1.100860e-003 1.335321e-004 4.364659e-004 6.861184e-005 -5.910192e+001
2.810000e+002 1.110317e-003 1.202749e-001 1.102296e-003 1.332215e-004 4.333506e-004 6.812223e-005 -5.909106e+001
2.820000e+002 1.111690e-003 1.198446e-001 1.103716e-003 1.329114e-004 4.302684e-004 6.763782e-005 -5.908032e+001
2.830000e+002 1.113049e-003 1.194174e-001 1.105123e-003 1.326018e-004 4.272193e-004 6.715856e-005 -5.906971e+001
2.840000e+002 1.114395e-003 1.189932e-001 1.106514e-003 1.322927e-004 4.242027e-004 6.668436e-005 -5.905922e+001
2.850000e+002 1.115726e-003 1.185720e-001 1.107892e-003 1.319841e-004 4.212177e-004 6.621516e-005 -5.904885e+001
2.860000e+002 1.117044e-003 1.181537e-001 1.109256e-003 1.316760e-004 4.182645e-004 6.575088e-005 -5.903860e+001
2.870000e+002 1.118348e-003 1.177384e-001 1.110606e-003 1.313685e-004 4.153424e-004 6.529145e-005 -5.902846e+001
2.880000e+002 1.119640e-003 1.173259e-001 1.111942e-003 1.310616e-004 4.124510e-004 6.483682e-005 -5.901843e+001
2.890000e+002 1.120918e-003 1.169164e-001 1.113265e-003 1.307553e-004 4.095898e-004 6.438690e-005 -5.900852e+001
2.900000e+002 1.122183e-003 1.165096e-001 1.114575e-003 1.304495e-004 4.067582e-004 6.394165e-005 -5.899872e+001
2.910000e+002 1.123436e-003 1.161056e-001 1.115872e-003 1.301444e-004 4.039562e-004 6.350098e-005 -5.898903e+001
2.920000e+002 1.124676e-003 1.157045e-001 1.117156e-003 1.298399e-004 4.011831e-004 6.306485e-005 -5.897945e+001
2.930000e+002 1.125904e-003 1.153060e-001 1.118428e-003 1.295360e-004 3.984387e-004 6.263318e-005 -5.896997e+001
2.940000e+002 1.127120e-003 1.149103e-001 1.119687e-003 1.292328e-004 3.957223e-004 6.220592e-005 -5.896060e+001
2.950000e+002 1.128323e-003 1.145173e-001 1.120933e-003 1.289303e-004 3.930338e-004 6.178301e-005 -5.895133e+001
2.960000e+002 1.129515e-003 1.141269e-001 1.122167e-003 1.286284e-004 3.903727e-004 6.136439e-005 -5.894216e+001
2.970000e+002 1.130695e-003 1.137391e-001 1.123389e-003 1.283272e-004 3.877386e-004 6.094999e-005 -5.893309e+001
2.980000e+002 1.131864e-003 1.133540e-001 1.124600e-003 1.280267e-004 3.851314e-004 6.053977e-005 -5.892412e+001
2.990000e+002 1.133021e-003 1.129715e-001 1.125798e-003 1.277269e-004 3.825503e-004 6.013367e-005 -5.891524e+001
3.000000e+002 1.134167e-003 1.125915e-001 1.126985e-003 1.274279e-004 3.799953e-004 5.973163e-005 -5.890646e+001
3.010000e+002 1.135301e-003 1.122140e-001 1.128161e-003 1.271295e-004 3.774659e-004 5.933360e-005 -5.889778e+001
3.020000e+002 1.136425e-003 1.118390e-001 1.129325e-003 1.268319e-004 3.749618e-004 5.893952e-005 -5.888918e+001
3.030000e+002 1.137538e-003 1.114666e-001 1.130478e-003 1.265350e-004 3.724827e-004 5.854935e-005 -5.888068e+001
3.040000e+002 1.138640e-003 1.110965e-001 1.131621e-003 1.262389e-004 3.700281e-004 5.816303e-005 -5.887227e+001
3.050000e+002 1.139732e-003 1.107289e-001 1.132752e-003 1.259435e-004 3.675977e-004 5.778052e-005 -5.886395e+001
3.060000e+002 1.140813e-003 1.103637e-001 1.133872e-003 1.256489e-004 3.651915e-004 5.740175e-005 -5.885571e+001
3.070000e+002 1.141884e-003 1.100009e-001 1.134982e-003 1.253551e-004 3.628089e-004 5.702669e-005 -5.884756e+001
3.080000e+002 1.142944e-003 1.096405e-001 1.136082e-003 1.250621e-004 3.604496e-004 5.665528e-005 -5.883950e+001
3.090000e+002 1.143995e-003 1.092824e-001 1.137171e-003 1.247698e-004 3.581134e-004 5.628747e-005 -5.883152e+001
3.100000e+002 1.145036e-003 1.089266e-001 1.138250e-003 1.244783e-004 3.557998e-004 5.592323e-005 -5.882362e+001
3.110000e+002 1.146067e-003 1.085731e-001 1.139318e-003 1.241876e-004 3.535088e-004 5.556251e-005 -5.881580e+001
3.120000e+002 1.147088e-003 1.082218e-001 1.140377e-003 1.238978e-004 3.512399e-004 5.520525e-005 -5.880807e+001
3.130000e+002 1.148100e-003 1.078728e-001 1.141426e-003 1.236087e-004 3.489930e-004 5.485142e-005 -5.880041e+001
3.140000e+002 1.149102e-003 1.075261e-001 1.142465e-003 1.233205e-004 3.467674e-004 5.450097e-005 -5.879283e+001
3.150000e+002 1.150095e-003 1.071815e-001 1.143495e-003 1.230330e-004 3.445635e-004 5.415386e-005 -5.878533e+001
3.160000e+002 1.151079e-003 1.068391e-001 1.144515e-003 1.227464e-004 3.423803e-004 5.381004e-005 -5.877790e+001
3.170000e+002 1.152053e-003 1.064989e-001 1.145526e-003 1.224606e-004 3.402181e-004 5.346948e-005 -5.877055e+001
3.180000e+002 1.153019e-003 1.061608e-001 1.146528e-003 1.221757e-004 3.380763e-004 5.313214e-005 -5.876327e+001
3.190000e+002 1.153976e-003 1.058249e-001 1.147520e-003 1.218915e-004 3.359547e-004 5.279797e-005 -5.875607e+001
3.200000e+002 1.154924e-003 1.054910e-001 1.148504e-003 1.216082e-004 3.338532e-004 5.246693e-005 -5.874893e+001
3.210000e+002 1.155863e-003 1.051592e-001 1.149478e-003 1.213258e-004 3.317716e-004 5.213898e-005 -5.874187e+001
3.220000e+002 1.156794e-003 1.048295e-001 1.150444e-003 1.210442e-004 3.297093e-004 5.181410e-005 -5.873488e+001
3.230000e+002 1.157716e-003 1.045019e-001 1.151401e-003 1.207635e-004 3.276663e-004 5.149223e-005 -5.872796e+001
3.240000e+002 1.158631e-003 1.041762e-001 1.152349e-003 1.204836e-004 3.256423e-004 5.117334e-005 -5.872110e+001
3.250000e+002 1.159536e-003 1.038526e-001 1.153289e-003 1.202045e-004 3.236371e-004 5.085739e-005 -5.871431e+001
3.260000e+002 1.160434e-003 1.035309e-001 1.154220e-003 1.199263e-004 3.216505e-004 5.054436e-005 -5.870759e+001
3.270000e+002 1.161324e-003 1.032113e-001 1.155143e-003 1.196490e-004 3.196821e-004 5.023419e-005 -5.870094e+001
3.280000e+002 1.162205e-003 1.028935e-001 1.156058e-003 1.193725e-004 3.177319e-004 4.992687e-005 -5.869434e+001
3.290000e+002 1.163079e-003 1.025777e-001 1.156965e-003 1.190969e-004 3.157995e-004 4.962235e-005 -5.868782e+001
3.300000e+002 1.163945e-003 1.022638e-001 1.157864e-003 1.188221e-004 3.138849e-004 4.932059e-005 -5.868135e+001
3.310000e+002 1.164803e-003 1.019519e-001 1.158755e-003 1.185482e-004 3.119877e-004 4.902157e-005 -5.867495e+001
3.320000e+002 1.165654e-003 1.016417e-001 1.159638e-003 1.182752e-004 3.101077e-004 4.872526e-005 -5.866861e+001
3.330000e+002 1.166497e-003 1.013335e-001 1.160513e-003 1.180030e-004 3.082447e-004 4.843161e-005 -5.866233e+001
3.340000e+002 1.167333e-003 1.010271e-001 1.161381e-003 1.177318e-004 3.063985e-004 4.814061e-005 -5.865610e+001
3.350000e+002 1.168161e-003 1.007225e-001 1.162241e-003 1.174613e-004 3.045690e-004 4.785221e-005 -5.864994e+001
3.360000e+002 1.168983e-003 1.004198e-001 1.163094e-003 1.171918e-004 3.027558e-004 4.756638e-005 -5.864384e+001
3.370000e+002 1.169797e-003 1.001188e-001 1.163939e-003 1.169231e-004 3.009590e-004 4.728310e-005 -5.863779e+001
3.380000e+002 1.170604e-003 9.981964e-002 1.164777e-003 1.166553e-004 2.991781e-004 4.700233e-005 -5.863180e+001
3.390000e+002 1.171404e-003 9.952223e-002 1.165607e-003 1.163884e-004 2.974131e-004 4.672405e-005 -5.862587e+001
3.400000e+002 1.172197e-003 9.922656e-002 1.166431e-003 1.161223e-004 2.956637e-004 4.644823e-005 -5.861999e+001
3.410000e+002 1.172983e-003 9.893263e-002 1.167247e-003 1.158571e-004 2.939298e-004 4.617483e-005 -5.861416e+001
3.420000e+002 1.173763e-003 9.864042e-002 1.168057e-003 1.155928e-004 2.922111e-004 4.590383e-005 -5.860839e+001
3.430000e+002 1.174535e-003 9.834991e-002 1.168860e-003 1.153293e-004 2.905076e-004 4.563520e-005 -5.860268e+001
3.440000e+002 1.175302e-003 9.806110e-002 1.169655e-003 1.150667e-004 2.888190e-004 4.536892e-005 -5.859701e+001
3.450000e+002 1.176061e-003 9.777395e-002 1.170444e-003 1.148050e-004 2.871452e-004 4.510495e-005 -5.859140e+001
3.460000e+002 1.176815e-003 9.748846e-002 1.171227e-003 1.145442e-004 2.854859e-004 4.484327e-005 -5.858584e+001
3.470000e+002 1.177561e-003 9.720462e-002 1.172003e-003 1.142842e-004 2.838411e-004 4.458385e-005 -5.858033e+001
3.480000e+002 1.178302e-003 9.692241e-002 1.172772e-003 1.140251e-004 2.822105e-004 4.432667e-005 -5.857487e+001
3.490000e+002 1.179036e-003 9.664182e-002 1.173535e-003 1.137669e-004 2.805939e-004 4.407170e-005 -5.856946e+001
3.500000e+002 1.179764e-003 9.636283e-002 1.174291e-003 1.135096e-004 2.789913e-004 4.381892e-005 -5.856409e+001
3.510000e+002 1.180486e-003 9.608542e-002 1.175041e-003 1.132531e-004 2.774025e-004 4.356829e-005 -5.855878e+001
3.520000e+002 1.181202e-003 9.580960e-002 1.175785e-003 1.129975e-004 2.758273e-004 4.331980e-005 -5.855351e+001
3.530000e+002 1.181912e-003 9.553533e-002 1.176523e-003 1.127427e-004 2.742655e-004 4.307343e-005 -5.854830e+001
3.540000e+002 1.182616e-003 9.526262e-002 1.177254e-003 1.124888e-004 2.727170e-004 4.282914e-005 -5.854312e+001
3.550000e+002 1.183315e-003 9.499143e-002 1.177980e-003 1.122358e-004 2.711817e-004 4.258692e-005 -5.853800e+001
3.560000e+002 1.184007e-003 9.472177e-002 1.178700e-003 1.119836e-004 2.696593e-004 4.234674e-005 -5.853291e+001
3.570000e+002 1.184694e-003 9.445362e-002 1.179413e-003 1.117323e-004 2.681498e-004 4.210857e-005 -5.852788e+001
3.580000e+002 1.185375e-003 9.418697e-002 1.180121e-003 1.114819e-004 2.666530e-004 4.187241e-005 -5.852288e+001
3.590000e+002 1.186051e-003 9.392180e-002 1.180823e-003 1.112323e-004 2.651688e-004 4.163821e-005 -5.851794e+001
3.600000e+002 1.186721e-003 9.365811e-002 1.181520e-003 1.109836e-004 2.636970e-004 4.140597e-005 -5.851303e+001
3.610000e+002 1.187385e-003 9.339587e-002 1.182210e-003 1.107357e-004 2.622375e-004 4.117566e-005 -5.850817e+001
3.620000e+002 1.188044e-003 9.313508e-002 1.182895e-003 1.104887e-004 2.607901e-004 4.094726e-005 -5.850335e+001
3.630000e+002 1.188698e-003 9.287572e-002 1.183575e-003 1.102425e-004 2.593548e-004 4.072074e-005 -5.849857e+001
3.640000e+002 1.189347e-003 9.261779e-002 1.184249e-003 1.099972e-004 2.579313e-004 4.049610e-005 -5.849383e+001
3.650000e+002 1.189990e-003 9.236127e-002 1.184918e-003 1.097528e-004 2.565196e-004 4.027330e-005 -5.848914e+001
3.660000e+002 1.190628e-003 9.210615e-002 1.185581e-003 1.095092e-004 2.551195e-004 4.005232e-005 -5.848448e+001
3.670000e+002 1.191261e-003 9.185242e-002 1.186239e-003 1.092664e-004 2.537309e-004 3.983315e-005 -5.847986e+001
3.680000e+002 1.191889e-003 9.160007e-002 1.186892e-003 1.090245e-004 2.523536e-004 3.961577e-005 -5.847529e+001
3.690000e+002 1.192512e-003 9.134908e-002 1.187540e-003 1.087834e-004 2.509876e-004 3.940016e-005 -5.847075e+001
3.700000e+002 1.193129e-003 9.109945e-002 1.188182e-003 1.085432e-004 2.496328e-004 3.918629e-005 -5.846625e+001
3.710000e+002 1.193742e-003 9.085116e-002 1.188819e-003 1.083038e-004 2.482889e-004 3.897415e-005 -5.846179e+001
3.720000e+002 1.194351e-003 9.060420e-002 1.189452e-003 1.080652e-004 2.469559e-004 3.876373e-005 -5.845736e+001
3.730000e+002 1.194954e-003 9.035857e-002 1.190079e-003 1.078275e-004 2.456337e-004 3.855499e-005 -5.845298e+001
3.740000e+002 1.195553e-003 9.011425e-002 1.190702e-003 1.075906e-004 2.443221e-004 3.834794e-005 -5.844863e+001
3.750000e+002 1.196146e-003 8.987123e-002 1.191319e-003 1.073545e-004 2.430211e-004 3.814253e-005 -5.844431e+001
3.760000e+002 1.196736e-003 8.962950e-002 1.191932e-003 1.071193e-004 2.417305e-004 3.793877e-005 -5.844004e+001
3.770000e+002 1.197320e-003 8.938905e-002 1.192540e-003 1.068848e-004 2.404502e-004 3.773663e-005 -5.843579e+001
3.780000e+002 1.197900e-003 8.914987e-002 1.193143e-003 1.066512e-004 2.391801e-004 3.753609e-005 -5.843159e+001
3.790000e+002 1.198476e-003 8.891195e-002 1.193742e-003 1.064185e-004 2.379201e-004 3.733714e-005 -5.842742e+001
3.800000e+002 1.199047e-003 8.867528e-002 1.194336e-003 1.061865e-004 2.366700e-004 3.713976e-005 -5.842328e+001
3.810000e+002 1.199613e-003 8.843985e-002 1.194925e-003 1.059554e-004 2.354299e-004 3.694393e-005 -5.841917e+001
3.820000e+002 1.200176e-003 8.820565e-002 1.195510e-003 1.057250e-004 2.341995e-004 3.674965e-005 -5.841510e+001
3.830000e+002 1.200734e-003 8.797267e-002 1.196090e-003 1.054955e-004 2.329788e-004 3.655688e-005 -5.841107e+001
3.840000e+002 1.201287e-003 8.774090e-002 1.196666e-003 1.052668e-004 2.317677e-004 3.636562e-005 -5.840706e+001
3.850000e+002 1.201837e-003 8.751033e-002 1.197238e-003 1.050389e-004 2.305661e-004 3.617585e-005 -5.840309e+001
3.860000e+002 1.202382e-003 8.728096e-002 1.197805e-003 1.048118e-004 2.293738e-004 3.598755e-005 -5.839915e+001
3.870000e+002 1.202923e-003 8.705277e-002 1.198368e-003 1.045855e-004 2.281909e-004 3.580072e-005 -5.839525e+001
3.880000e+002 1.203460e-003 8.682575e-002 1.198926e-003 1.043600e-004 2.270171e-004 3.561533e-005 -5.839137e+001
3.890000e+002 1.203992e-003 8.659990e-002 1.199481e-003 1.041354e-004 2.258523e-004 3.543137e-005 -5.838752e+001
3.900000e+002 1.204521e-003 8.637520e-002 1.200031e-003 1.039114e-004 2.246966e-004 3.524882e-005 -5.838371e+001
3.910000e+002 1.205046e-003 8.615165e-002 1.200577e-003 1.036883e-004 2.235498e-004 3.506768e-005 -5.837993e+001
3.920000e+002 1.205567e-003 8.592924e-002 1.201119e-003 1.034660e-004 2.224118e-004 3.488792e-005 -5.837617e+001
3.930000e+002 1.206084e-003 8.570796e-002 1.201657e-003 1.032445e-004 2.212825e-004 3.470953e-005 -5.837245e+001
3.940000e+002 1.206597e-003 8.548780e-002 1.202191e-003 1.030237e-004 2.201618e-004 3.453250e-005 -5.836876e+001
3.950000e+002 1.207106e-003 8.526875e-002 1.202720e-003 1.028037e-004 2.190497e-004 3.435682e-005 -5.836509e+001
